"","participant","exp","language","step_cont","response","l1","l2","step_std"
"11429","5fd9684eb6ce932447f5e810","vowels","english",3,0,"Spanish",NA,-0.200365139135284
"11430","5fd9684eb6ce932447f5e810","vowels","english",1,0,"Spanish",NA,-0.296326737629746
"11431","5fd9684eb6ce932447f5e810","vowels","english",10,1,"Spanish",NA,0.135500455595334
"11432","5fd9684eb6ce932447f5e810","vowels","english",2,0,"Spanish",NA,-0.248345938382515
"11433","5fd9684eb6ce932447f5e810","vowels","english",11,1,"Spanish",NA,0.183481254842565
"11434","5fd9684eb6ce932447f5e810","vowels","english",6,1,"Spanish",NA,-0.0564227413935904
"11435","5fd9684eb6ce932447f5e810","vowels","english",5,1,"Spanish",NA,-0.104403540640822
"11436","5fd9684eb6ce932447f5e810","vowels","english",11,1,"Spanish",NA,0.183481254842565
"11437","5fd9684eb6ce932447f5e810","vowels","english",2,0,"Spanish",NA,-0.248345938382515
"11438","5fd9684eb6ce932447f5e810","vowels","english",7,1,"Spanish",NA,-0.0084419421463593
"11439","5fd9684eb6ce932447f5e810","vowels","english",4,1,"Spanish",NA,-0.152384339888053
"11440","5fd9684eb6ce932447f5e810","vowels","english",1,0,"Spanish",NA,-0.296326737629746
"11441","5fd9684eb6ce932447f5e810","vowels","english",3,0,"Spanish",NA,-0.200365139135284
"11442","5fd9684eb6ce932447f5e810","vowels","english",8,1,"Spanish",NA,0.0395388571008718
"11443","5fd9684eb6ce932447f5e810","vowels","english",10,1,"Spanish",NA,0.135500455595334
"11444","5fd9684eb6ce932447f5e810","vowels","english",9,1,"Spanish",NA,0.087519656348103
"11445","5fd9684eb6ce932447f5e810","vowels","english",8,1,"Spanish",NA,0.0395388571008718
"11446","5fd9684eb6ce932447f5e810","vowels","english",9,1,"Spanish",NA,0.087519656348103
"11447","5fd9684eb6ce932447f5e810","vowels","english",7,1,"Spanish",NA,-0.0084419421463593
"11448","5fd9684eb6ce932447f5e810","vowels","english",3,0,"Spanish",NA,-0.200365139135284
"11449","5fd9684eb6ce932447f5e810","vowels","english",11,1,"Spanish",NA,0.183481254842565
"11450","5fd9684eb6ce932447f5e810","vowels","english",6,1,"Spanish",NA,-0.0564227413935904
"11451","5fd9684eb6ce932447f5e810","vowels","english",5,1,"Spanish",NA,-0.104403540640822
"11452","5fd9684eb6ce932447f5e810","vowels","english",1,0,"Spanish",NA,-0.296326737629746
"11453","5fd9684eb6ce932447f5e810","vowels","english",2,0,"Spanish",NA,-0.248345938382515
"11454","5fd9684eb6ce932447f5e810","vowels","english",4,1,"Spanish",NA,-0.152384339888053
"11455","5fd9684eb6ce932447f5e810","vowels","english",10,1,"Spanish",NA,0.135500455595334
"11456","5fd9684eb6ce932447f5e810","stops","english",40,1,"Spanish",NA,1.57492443301227
"11457","5fd9684eb6ce932447f5e810","stops","english",50,1,"Spanish",NA,2.05473242548458
"11458","5fd9684eb6ce932447f5e810","stops","english",-20,0,"Spanish",NA,-1.3039235218216
"11459","5fd9684eb6ce932447f5e810","stops","english",15,1,"Spanish",NA,0.37540445183149
"11460","5fd9684eb6ce932447f5e810","stops","english",5,0,"Spanish",NA,-0.104403540640822
"11461","5fd9684eb6ce932447f5e810","stops","english",-35,0,"Spanish",NA,-2.02363551053007
"11462","5fd9684eb6ce932447f5e810","stops","english",45,1,"Spanish",NA,1.81482842924842
"11463","5fd9684eb6ce932447f5e810","stops","english",20,1,"Spanish",NA,0.615308448067646
"11464","5fd9684eb6ce932447f5e810","stops","english",10,1,"Spanish",NA,0.135500455595334
"11465","5fd9684eb6ce932447f5e810","stops","english",30,1,"Spanish",NA,1.09511644053996
"11466","5fd9684eb6ce932447f5e810","stops","english",35,1,"Spanish",NA,1.33502043677611
"11467","5fd9684eb6ce932447f5e810","stops","english",25,1,"Spanish",NA,0.855212444303801
"11468","5fd9684eb6ce932447f5e810","stops","english",-10,0,"Spanish",NA,-0.824115529349289
"11469","5fd9684eb6ce932447f5e810","stops","english",-5,1,"Spanish",NA,-0.584211533113133
"11470","5fd9684eb6ce932447f5e810","stops","english",-15,0,"Spanish",NA,-1.06401952558544
"11471","5fd9684eb6ce932447f5e810","stops","english",-30,0,"Spanish",NA,-1.78373151429391
"11472","5fd9684eb6ce932447f5e810","stops","english",-25,0,"Spanish",NA,-1.54382751805776
"11473","5fd9684eb6ce932447f5e810","stops","english",-10,0,"Spanish",NA,-0.824115529349289
"11474","5fd9684eb6ce932447f5e810","stops","english",30,1,"Spanish",NA,1.09511644053996
"11475","5fd9684eb6ce932447f5e810","stops","english",45,1,"Spanish",NA,1.81482842924842
"11476","5fd9684eb6ce932447f5e810","stops","english",-35,0,"Spanish",NA,-2.02363551053007
"11477","5fd9684eb6ce932447f5e810","stops","english",5,1,"Spanish",NA,-0.104403540640822
"11478","5fd9684eb6ce932447f5e810","stops","english",25,1,"Spanish",NA,0.855212444303801
"11479","5fd9684eb6ce932447f5e810","stops","english",-20,0,"Spanish",NA,-1.3039235218216
"11480","5fd9684eb6ce932447f5e810","stops","english",50,0,"Spanish",NA,2.05473242548458
"11481","5fd9684eb6ce932447f5e810","stops","english",15,1,"Spanish",NA,0.37540445183149
"11482","5fd9684eb6ce932447f5e810","stops","english",10,1,"Spanish",NA,0.135500455595334
"11483","5fd9684eb6ce932447f5e810","stops","english",35,0,"Spanish",NA,1.33502043677611
"11484","5fd9684eb6ce932447f5e810","stops","english",-25,0,"Spanish",NA,-1.54382751805776
"11485","5fd9684eb6ce932447f5e810","stops","english",-15,0,"Spanish",NA,-1.06401952558544
"11486","5fd9684eb6ce932447f5e810","stops","english",40,1,"Spanish",NA,1.57492443301227
"11487","5fd9684eb6ce932447f5e810","stops","english",-5,0,"Spanish",NA,-0.584211533113133
"11488","5fd9684eb6ce932447f5e810","stops","english",-30,0,"Spanish",NA,-1.78373151429391
"11489","5fd9684eb6ce932447f5e810","stops","english",20,1,"Spanish",NA,0.615308448067646
"11490","5fd9684eb6ce932447f5e810","stops","english",35,0,"Spanish",NA,1.33502043677611
"11491","5fd9684eb6ce932447f5e810","stops","english",-25,0,"Spanish",NA,-1.54382751805776
"11492","5fd9684eb6ce932447f5e810","stops","english",-5,1,"Spanish",NA,-0.584211533113133
"11493","5fd9684eb6ce932447f5e810","stops","english",20,1,"Spanish",NA,0.615308448067646
"11494","5fd9684eb6ce932447f5e810","stops","english",-30,0,"Spanish",NA,-1.78373151429391
"11495","5fd9684eb6ce932447f5e810","stops","english",-20,0,"Spanish",NA,-1.3039235218216
"11496","5fd9684eb6ce932447f5e810","stops","english",25,1,"Spanish",NA,0.855212444303801
"11497","5fd9684eb6ce932447f5e810","stops","english",30,0,"Spanish",NA,1.09511644053996
"11498","5fd9684eb6ce932447f5e810","stops","english",50,0,"Spanish",NA,2.05473242548458
"11499","5fd9684eb6ce932447f5e810","stops","english",-10,0,"Spanish",NA,-0.824115529349289
"11500","5fd9684eb6ce932447f5e810","stops","english",15,1,"Spanish",NA,0.37540445183149
"11501","5fd9684eb6ce932447f5e810","stops","english",40,1,"Spanish",NA,1.57492443301227
"11502","5fd9684eb6ce932447f5e810","stops","english",-35,0,"Spanish",NA,-2.02363551053007
"11503","5fd9684eb6ce932447f5e810","stops","english",10,1,"Spanish",NA,0.135500455595334
"11504","5fd9684eb6ce932447f5e810","stops","english",5,1,"Spanish",NA,-0.104403540640822
"11505","5fd9684eb6ce932447f5e810","stops","english",45,0,"Spanish",NA,1.81482842924842
"11506","5fd9684eb6ce932447f5e810","stops","english",-15,0,"Spanish",NA,-1.06401952558544
"11507","5fd9684eb6ce932447f5e810","stops","english",50,1,"Spanish",NA,2.05473242548458
"11508","5fd9684eb6ce932447f5e810","stops","english",-15,0,"Spanish",NA,-1.06401952558544
"11509","5fd9684eb6ce932447f5e810","stops","english",-10,0,"Spanish",NA,-0.824115529349289
"11510","5fd9684eb6ce932447f5e810","stops","english",-25,0,"Spanish",NA,-1.54382751805776
"11511","5fd9684eb6ce932447f5e810","stops","english",40,1,"Spanish",NA,1.57492443301227
"11512","5fd9684eb6ce932447f5e810","stops","english",-20,0,"Spanish",NA,-1.3039235218216
"11513","5fd9684eb6ce932447f5e810","stops","english",-35,0,"Spanish",NA,-2.02363551053007
"11514","5fd9684eb6ce932447f5e810","stops","english",10,1,"Spanish",NA,0.135500455595334
"11515","5fd9684eb6ce932447f5e810","stops","english",25,0,"Spanish",NA,0.855212444303801
"11516","5fd9684eb6ce932447f5e810","stops","english",-30,0,"Spanish",NA,-1.78373151429391
"11517","5fd9684eb6ce932447f5e810","stops","english",35,1,"Spanish",NA,1.33502043677611
"11518","5fd9684eb6ce932447f5e810","stops","english",-5,0,"Spanish",NA,-0.584211533113133
"11519","5fd9684eb6ce932447f5e810","stops","english",5,1,"Spanish",NA,-0.104403540640822
"11520","5fd9684eb6ce932447f5e810","stops","english",15,1,"Spanish",NA,0.37540445183149
"11521","5fd9684eb6ce932447f5e810","stops","english",20,0,"Spanish",NA,0.615308448067646
"11522","5fd9684eb6ce932447f5e810","stops","english",30,1,"Spanish",NA,1.09511644053996
"11523","5fd9684eb6ce932447f5e810","stops","english",45,0,"Spanish",NA,1.81482842924842
"11524","5fd9684eb6ce932447f5e810","stops","english",45,1,"Spanish",NA,1.81482842924842
"11525","5fd9684eb6ce932447f5e810","stops","english",-15,1,"Spanish",NA,-1.06401952558544
"11526","5fd9684eb6ce932447f5e810","stops","english",-35,0,"Spanish",NA,-2.02363551053007
"11527","5fd9684eb6ce932447f5e810","stops","english",-5,0,"Spanish",NA,-0.584211533113133
"11528","5fd9684eb6ce932447f5e810","stops","english",35,1,"Spanish",NA,1.33502043677611
"11529","5fd9684eb6ce932447f5e810","stops","english",10,0,"Spanish",NA,0.135500455595334
"11530","5fd9684eb6ce932447f5e810","stops","english",-25,0,"Spanish",NA,-1.54382751805776
"11531","5fd9684eb6ce932447f5e810","stops","english",15,1,"Spanish",NA,0.37540445183149
"11532","5fd9684eb6ce932447f5e810","stops","english",-30,0,"Spanish",NA,-1.78373151429391
"11533","5fd9684eb6ce932447f5e810","stops","english",25,0,"Spanish",NA,0.855212444303801
"11534","5fd9684eb6ce932447f5e810","stops","english",50,0,"Spanish",NA,2.05473242548458
"11535","5fd9684eb6ce932447f5e810","stops","english",20,0,"Spanish",NA,0.615308448067646
"11536","5fd9684eb6ce932447f5e810","stops","english",5,1,"Spanish",NA,-0.104403540640822
"11537","5fd9684eb6ce932447f5e810","stops","english",30,1,"Spanish",NA,1.09511644053996
"11538","5fd9684eb6ce932447f5e810","stops","english",-10,0,"Spanish",NA,-0.824115529349289
"11539","5fd9684eb6ce932447f5e810","stops","english",40,1,"Spanish",NA,1.57492443301227
"11540","5fd9684eb6ce932447f5e810","stops","english",-20,0,"Spanish",NA,-1.3039235218216
"11541","5fd9889065c9f726aeaed2ae","vowels","english",11,1,"English","Spanish",0.183481254842565
"11542","5fd9889065c9f726aeaed2ae","vowels","english",9,1,"English","Spanish",0.087519656348103
"11543","5fd9889065c9f726aeaed2ae","vowels","english",8,1,"English","Spanish",0.0395388571008718
"11544","5fd9889065c9f726aeaed2ae","vowels","english",3,0,"English","Spanish",-0.200365139135284
"11545","5fd9889065c9f726aeaed2ae","vowels","english",7,1,"English","Spanish",-0.0084419421463593
"11546","5fd9889065c9f726aeaed2ae","vowels","english",4,1,"English","Spanish",-0.152384339888053
"11547","5fd9889065c9f726aeaed2ae","vowels","english",1,0,"English","Spanish",-0.296326737629746
"11548","5fd9889065c9f726aeaed2ae","vowels","english",5,1,"English","Spanish",-0.104403540640822
"11549","5fd9889065c9f726aeaed2ae","vowels","english",2,0,"English","Spanish",-0.248345938382515
"11550","5fd9889065c9f726aeaed2ae","vowels","english",6,1,"English","Spanish",-0.0564227413935904
"11551","5fd9889065c9f726aeaed2ae","vowels","english",10,1,"English","Spanish",0.135500455595334
"11552","5fd9889065c9f726aeaed2ae","vowels","english",5,1,"English","Spanish",-0.104403540640822
"11553","5fd9889065c9f726aeaed2ae","vowels","english",2,0,"English","Spanish",-0.248345938382515
"11554","5fd9889065c9f726aeaed2ae","vowels","english",8,1,"English","Spanish",0.0395388571008718
"11555","5fd9889065c9f726aeaed2ae","vowels","english",11,1,"English","Spanish",0.183481254842565
"11556","5fd9889065c9f726aeaed2ae","vowels","english",7,1,"English","Spanish",-0.0084419421463593
"11557","5fd9889065c9f726aeaed2ae","vowels","english",1,0,"English","Spanish",-0.296326737629746
"11558","5fd9889065c9f726aeaed2ae","vowels","english",10,1,"English","Spanish",0.135500455595334
"11559","5fd9889065c9f726aeaed2ae","vowels","english",6,1,"English","Spanish",-0.0564227413935904
"11560","5fd9889065c9f726aeaed2ae","vowels","english",3,0,"English","Spanish",-0.200365139135284
"11561","5fd9889065c9f726aeaed2ae","vowels","english",4,1,"English","Spanish",-0.152384339888053
"11562","5fd9889065c9f726aeaed2ae","vowels","english",9,1,"English","Spanish",0.087519656348103
"11563","5fd9889065c9f726aeaed2ae","vowels","english",9,1,"English","Spanish",0.087519656348103
"11564","5fd9889065c9f726aeaed2ae","vowels","english",11,1,"English","Spanish",0.183481254842565
"11565","5fd9889065c9f726aeaed2ae","vowels","english",7,1,"English","Spanish",-0.0084419421463593
"11566","5fd9889065c9f726aeaed2ae","vowels","english",4,1,"English","Spanish",-0.152384339888053
"11567","5fd9889065c9f726aeaed2ae","vowels","english",6,1,"English","Spanish",-0.0564227413935904
"11568","5fd9889065c9f726aeaed2ae","vowels","english",1,0,"English","Spanish",-0.296326737629746
"11569","5fd9889065c9f726aeaed2ae","vowels","english",10,1,"English","Spanish",0.135500455595334
"11570","5fd9889065c9f726aeaed2ae","vowels","english",2,0,"English","Spanish",-0.248345938382515
"11571","5fd9889065c9f726aeaed2ae","vowels","english",3,1,"English","Spanish",-0.200365139135284
"11572","5fd9889065c9f726aeaed2ae","vowels","english",5,1,"English","Spanish",-0.104403540640822
"11573","5fd9889065c9f726aeaed2ae","vowels","english",8,1,"English","Spanish",0.0395388571008718
"11574","5fd9889065c9f726aeaed2ae","vowels","english",9,1,"English","Spanish",0.087519656348103
"11575","5fd9889065c9f726aeaed2ae","vowels","english",2,0,"English","Spanish",-0.248345938382515
"11576","5fd9889065c9f726aeaed2ae","vowels","english",3,0,"English","Spanish",-0.200365139135284
"11577","5fd9889065c9f726aeaed2ae","vowels","english",6,1,"English","Spanish",-0.0564227413935904
"11578","5fd9889065c9f726aeaed2ae","vowels","english",5,1,"English","Spanish",-0.104403540640822
"11579","5fd9889065c9f726aeaed2ae","vowels","english",10,1,"English","Spanish",0.135500455595334
"11580","5fd9889065c9f726aeaed2ae","vowels","english",1,0,"English","Spanish",-0.296326737629746
"11581","5fd9889065c9f726aeaed2ae","vowels","english",4,1,"English","Spanish",-0.152384339888053
"11582","5fd9889065c9f726aeaed2ae","vowels","english",7,1,"English","Spanish",-0.0084419421463593
"11583","5fd9889065c9f726aeaed2ae","vowels","english",11,1,"English","Spanish",0.183481254842565
"11584","5fd9889065c9f726aeaed2ae","vowels","english",8,1,"English","Spanish",0.0395388571008718
"11585","5fd9889065c9f726aeaed2ae","vowels","english",5,1,"English","Spanish",-0.104403540640822
"11586","5fd9889065c9f726aeaed2ae","vowels","english",7,1,"English","Spanish",-0.0084419421463593
"11587","5fd9889065c9f726aeaed2ae","vowels","english",9,1,"English","Spanish",0.087519656348103
"11588","5fd9889065c9f726aeaed2ae","vowels","english",8,1,"English","Spanish",0.0395388571008718
"11589","5fd9889065c9f726aeaed2ae","vowels","english",10,1,"English","Spanish",0.135500455595334
"11590","5fd9889065c9f726aeaed2ae","vowels","english",6,1,"English","Spanish",-0.0564227413935904
"11591","5fd9889065c9f726aeaed2ae","vowels","english",1,0,"English","Spanish",-0.296326737629746
"11592","5fd9889065c9f726aeaed2ae","vowels","english",2,0,"English","Spanish",-0.248345938382515
"11593","5fd9889065c9f726aeaed2ae","vowels","english",4,1,"English","Spanish",-0.152384339888053
"11594","5fd9889065c9f726aeaed2ae","vowels","english",11,1,"English","Spanish",0.183481254842565
"11595","5fd9889065c9f726aeaed2ae","vowels","english",3,0,"English","Spanish",-0.200365139135284
"11596","5fd9889065c9f726aeaed2ae","stops","english",-5,1,"English","Spanish",-0.584211533113133
"11597","5fd9889065c9f726aeaed2ae","stops","english",25,1,"English","Spanish",0.855212444303801
"11598","5fd9889065c9f726aeaed2ae","stops","english",45,1,"English","Spanish",1.81482842924842
"11599","5fd9889065c9f726aeaed2ae","stops","english",5,0,"English","Spanish",-0.104403540640822
"11600","5fd9889065c9f726aeaed2ae","stops","english",35,1,"English","Spanish",1.33502043677611
"11601","5fd9889065c9f726aeaed2ae","stops","english",30,1,"English","Spanish",1.09511644053996
"11602","5fd9889065c9f726aeaed2ae","stops","english",-25,0,"English","Spanish",-1.54382751805776
"11603","5fd9889065c9f726aeaed2ae","stops","english",-30,0,"English","Spanish",-1.78373151429391
"11604","5fd9889065c9f726aeaed2ae","stops","english",20,1,"English","Spanish",0.615308448067646
"11605","5fd9889065c9f726aeaed2ae","stops","english",40,1,"English","Spanish",1.57492443301227
"11606","5fd9889065c9f726aeaed2ae","stops","english",50,1,"English","Spanish",2.05473242548458
"11607","5fd9889065c9f726aeaed2ae","stops","english",15,1,"English","Spanish",0.37540445183149
"11608","5fd9889065c9f726aeaed2ae","stops","english",-15,1,"English","Spanish",-1.06401952558544
"11609","5fd9889065c9f726aeaed2ae","stops","english",-35,0,"English","Spanish",-2.02363551053007
"11610","5fd9889065c9f726aeaed2ae","stops","english",-10,0,"English","Spanish",-0.824115529349289
"11611","5fd9889065c9f726aeaed2ae","stops","english",10,0,"English","Spanish",0.135500455595334
"11612","5fd9889065c9f726aeaed2ae","stops","english",-20,0,"English","Spanish",-1.3039235218216
"11613","5fd9889065c9f726aeaed2ae","stops","english",50,1,"English","Spanish",2.05473242548458
"11614","5fd9889065c9f726aeaed2ae","stops","english",-15,0,"English","Spanish",-1.06401952558544
"11615","5fd9889065c9f726aeaed2ae","stops","english",-30,0,"English","Spanish",-1.78373151429391
"11616","5fd9889065c9f726aeaed2ae","stops","english",30,1,"English","Spanish",1.09511644053996
"11617","5fd9889065c9f726aeaed2ae","stops","english",-5,0,"English","Spanish",-0.584211533113133
"11618","5fd9889065c9f726aeaed2ae","stops","english",-20,0,"English","Spanish",-1.3039235218216
